submission timestamp,customer name,customer email address,description,open/closed status,closed timestamp,paid,s_week,c_week
7/4/2016 3:36:00 AM|12:00:00 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/7/2016 4:19:12 AM|6:43:12 PM,32321,28,28
7/4/2016 9:07:12 AM|6:43:12 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/7/2016 7:12:00 AM|10:48:00 AM,333,28,28
7/4/2016 12:00:00 PM|10:48:00 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/7/2016 12:43:12 PM|9:36:00 PM,323,28,28
7/4/2016 5:31:12 PM|9:36:00 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/7/2016 3:36:00 PM|3:07:12 AM,,28,28
7/4/2016 8:24:00 PM|3:07:12 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/7/2016 9:07:12 PM|9:50:24 PM,8756,28,28
7/5/2016 1:55:12 AM|9:50:24 PM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/8/2016|1:55:12 PM,6565,28,28
7/5/2016 4:48:00 AM|1:55:12 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,7/8/2016 5:31:12 AM|12:43:12 AM,432,28,28
7/5/2016 10:19:12 AM|12:43:12 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,7/8/2016 8:24:00 AM|6:14:24 AM,458,28,28
7/5/2016 1:12:00 PM|6:14:24 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,7/8/2016 1:55:12 PM|12:57:36 AM,324,28,28
7/5/2016 6:43:12 PM|12:57:36 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,7/8/2016 4:48:00 PM|5:02:24 PM,156,28,28
7/5/2016 9:36:00 PM|5:02:24 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,7/8/2016 10:19:12 PM|3:50:24 AM,2121,28,28
7/6/2016 3:07:12 AM|3:50:24 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,7/9/2016 1:12:00 AM|9:21:36 AM,1233,28,28
7/6/2016 6:00:00 AM|9:21:36 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,7/9/2016 6:43:12 AM|4:04:48 AM,32321,28,28
7/6/2016 11:31:12 AM|4:04:48 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,7/9/2016 9:36:00 AM|8:09:36 PM,333,28,28
7/6/2016 2:24:00 PM|8:09:36 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,7/9/2016 3:07:12 PM|6:57:36 AM,323,28,28
7/6/2016 7:55:12 PM|6:57:36 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,7/9/2016 6:00:00 PM|12:28:48 PM,456,28,28
7/6/2016 10:48:00 PM|12:28:48 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,7/9/2016 11:31:12 PM|7:12:00 AM,8756,28,28
7/7/2016 4:19:12 AM|7:12:00 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/10/2016 2:24:00 AM|11:16:48 PM,6565,28,28
7/7/2016 7:12:00 AM|11:16:48 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/10/2016 7:55:12 AM|10:04:48 AM,432,28,28
7/7/2016 12:43:12 PM|10:04:48 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/10/2016 10:48:00 AM|3:36:00 PM,458,28,28
7/7/2016 3:36:00 PM|3:36:00 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/10/2016 4:19:12 PM|10:19:12 AM,,28,28
7/7/2016 9:07:12 PM|10:19:12 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/10/2016 7:12:00 PM|2:24:00 AM,156,28,28
7/8/2016|2:24:00 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/11/2016 12:43:12 AM|1:12:00 PM,2121,28,29
7/8/2016 5:31:12 AM|1:12:00 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,7/11/2016 3:36:00 AM|6:43:12 PM,1233,28,29
7/8/2016 8:24:00 AM|6:43:12 PM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,7/11/2016 9:07:12 AM|1:26:24 PM,32321,28,29
7/8/2016 1:55:12 PM|1:26:24 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,7/11/2016 12:00:00 PM|5:31:12 AM,333,28,29
7/8/2016 4:48:00 PM|5:31:12 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,7/11/2016 5:31:12 PM|4:19:12 PM,323,28,29
7/8/2016 10:19:12 PM|4:19:12 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,7/11/2016 8:24:00 PM|9:50:24 PM,456,28,29
7/9/2016 1:12:00 AM|9:50:24 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,7/12/2016 1:55:12 AM|4:33:36 PM,8756,28,29
7/9/2016 6:43:12 AM|4:33:36 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,7/12/2016 4:48:00 AM|8:38:24 AM,6565,28,29
7/9/2016 9:36:00 AM|8:38:24 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,7/12/2016 10:19:12 AM|7:26:24 PM,432,28,29
7/9/2016 3:07:12 PM|7:26:24 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,7/12/2016 1:12:00 PM|12:57:36 AM,458,28,29
7/9/2016 6:00:00 PM|12:57:36 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,7/12/2016 6:43:12 PM|7:40:48 PM,324,28,29
7/9/2016 11:31:12 PM|7:40:48 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,7/12/2016 9:36:00 PM|11:45:36 AM,156,28,29
7/10/2016 2:24:00 AM|11:45:36 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/13/2016 3:07:12 AM|10:33:36 PM,2121,28,29
7/10/2016 7:55:12 AM|10:33:36 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/13/2016 6:00:00 AM|4:04:48 AM,1233,28,29
7/10/2016 10:48:00 AM|4:04:48 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/13/2016 11:31:12 AM|10:48:00 PM,32321,28,29
7/10/2016 4:19:12 PM|10:48:00 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/13/2016 2:24:00 PM|2:52:48 PM,,28,29
7/10/2016 7:12:00 PM|2:52:48 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/13/2016 7:55:12 PM|1:40:48 AM,323,28,29
7/11/2016 12:43:12 AM|1:40:48 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/13/2016 10:48:00 PM|7:12:00 AM,456,29,29
7/11/2016 3:36:00 AM|7:12:00 AM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,7/14/2016 4:19:12 AM|1:55:12 AM,8756,29,29
7/11/2016 9:07:12 AM|1:55:12 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,7/14/2016 7:12:00 AM|6:00:00 PM,6565,29,29
7/11/2016 12:00:00 PM|6:00:00 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,7/14/2016 12:43:12 PM|4:48:00 AM,432,29,29
7/11/2016 5:31:12 PM|4:48:00 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,7/14/2016 3:36:00 PM|10:19:12 AM,458,29,29
7/11/2016 8:24:00 PM|10:19:12 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,7/14/2016 9:07:12 PM|5:02:24 AM,324,29,29
7/12/2016 1:55:12 AM|5:02:24 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,7/15/2016|9:07:12 PM,156,29,29
7/12/2016 4:48:00 AM|9:07:12 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,7/15/2016 5:31:12 AM|7:55:12 AM,2121,29,29
7/12/2016 10:19:12 AM|7:55:12 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,7/15/2016 8:24:00 AM|1:26:24 PM,1233,29,29
7/12/2016 1:12:00 PM|1:26:24 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,7/15/2016 1:55:12 PM|8:09:36 AM,32321,29,29
7/12/2016 6:43:12 PM|8:09:36 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,7/15/2016 4:48:00 PM|12:14:24 AM,333,29,29
7/12/2016 9:36:00 PM|12:14:24 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,7/15/2016 10:19:12 PM|11:02:24 AM,323,29,29
7/13/2016 3:07:12 AM|11:02:24 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/16/2016 1:12:00 AM|4:33:36 PM,456,29,29
7/13/2016 6:00:00 AM|4:33:36 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/16/2016 6:43:12 AM|11:16:48 AM,8756,29,29
7/13/2016 11:31:12 AM|11:16:48 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/16/2016 9:36:00 AM|3:21:36 AM,6565,29,29
7/13/2016 2:24:00 PM|3:21:36 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/16/2016 3:07:12 PM|2:09:36 PM,,29,29
7/13/2016 7:55:12 PM|2:09:36 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/16/2016 6:00:00 PM|7:40:48 PM,458,29,29
7/13/2016 10:48:00 PM|7:40:48 PM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/16/2016 11:31:12 PM|2:24:00 PM,324,29,29
7/14/2016 4:19:12 AM|2:24:00 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,7/17/2016 2:24:00 AM|6:28:48 AM,156,29,29
7/14/2016 7:12:00 AM|6:28:48 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,7/17/2016 7:55:12 AM|5:16:48 PM,2121,29,29
7/14/2016 12:43:12 PM|5:16:48 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,7/17/2016 10:48:00 AM|10:48:00 PM,1233,29,29
7/14/2016 3:36:00 PM|10:48:00 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,7/17/2016 4:19:12 PM|5:31:12 PM,32321,29,29
7/14/2016 9:07:12 PM|5:31:12 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,7/17/2016 7:12:00 PM|9:36:00 AM,333,29,29
7/15/2016|9:36:00 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,7/18/2016 12:43:12 AM|8:24:00 PM,323,29,30
7/15/2016 5:31:12 AM|8:24:00 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,7/18/2016 3:36:00 AM|1:55:12 AM,456,29,30
7/15/2016 8:24:00 AM|1:55:12 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,7/18/2016 9:07:12 AM|8:38:24 PM,8756,29,30
7/15/2016 1:55:12 PM|8:38:24 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,7/18/2016 12:00:00 PM|12:43:12 PM,6565,29,30
7/15/2016 4:48:00 PM|12:43:12 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,7/18/2016 5:31:12 PM|11:31:12 PM,432,29,30
7/15/2016 10:19:12 PM|11:31:12 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,7/18/2016 8:24:00 PM|5:02:24 AM,458,29,30
7/16/2016 1:12:00 AM|5:02:24 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/19/2016 1:55:12 AM|11:45:36 PM,324,29,30
7/16/2016 6:43:12 AM|11:45:36 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/19/2016 4:48:00 AM|3:50:24 PM,156,29,30
7/16/2016 9:36:00 AM|3:50:24 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/19/2016 10:19:12 AM|2:38:24 AM,2121,29,30
7/16/2016 3:07:12 PM|2:38:24 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/19/2016 1:12:00 PM|8:09:36 AM,,29,30
7/16/2016 6:00:00 PM|8:09:36 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/19/2016 6:43:12 PM|2:52:48 AM,32321,29,30
7/16/2016 11:31:12 PM|2:52:48 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/19/2016 9:36:00 PM|6:57:36 PM,333,29,30
7/17/2016 2:24:00 AM|6:57:36 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,7/20/2016 3:07:12 AM|5:45:36 AM,323,29,30
7/17/2016 7:55:12 AM|5:45:36 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,7/20/2016 6:00:00 AM|11:16:48 AM,456,29,30
7/17/2016 10:48:00 AM|11:16:48 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,7/20/2016 11:31:12 AM|6:00:00 AM,8756,29,30
7/17/2016 4:19:12 PM|6:00:00 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,7/20/2016 2:24:00 PM|10:04:48 PM,6565,29,30
7/17/2016 7:12:00 PM|10:04:48 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,7/20/2016 7:55:12 PM|8:52:48 AM,432,29,30
7/18/2016 12:43:12 AM|8:52:48 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,7/20/2016 10:48:00 PM|2:24:00 PM,458,30,30
7/18/2016 3:36:00 AM|2:24:00 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,7/21/2016 4:19:12 AM|9:07:12 AM,324,30,30
7/18/2016 9:07:12 AM|9:07:12 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,7/21/2016 7:12:00 AM|1:12:00 AM,156,30,30
7/18/2016 12:00:00 PM|1:12:00 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,7/21/2016 12:43:12 PM|12:00:00 PM,2121,30,30
7/18/2016 5:31:12 PM|12:00:00 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,7/21/2016 3:36:00 PM|5:31:12 PM,1233,30,30
7/18/2016 8:24:00 PM|5:31:12 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,7/21/2016 9:07:12 PM|12:14:24 PM,32321,30,30
7/19/2016 1:55:12 AM|12:14:24 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/22/2016|4:19:12 AM,333,30,30
7/19/2016 4:48:00 AM|4:19:12 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/22/2016 5:31:12 AM|3:07:12 PM,323,30,30
7/19/2016 10:19:12 AM|3:07:12 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/22/2016 8:24:00 AM|8:38:24 PM,456,30,30
7/19/2016 1:12:00 PM|8:38:24 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/22/2016 1:55:12 PM|3:21:36 PM,,30,30
7/19/2016 6:43:12 PM|3:21:36 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/22/2016 4:48:00 PM|7:26:24 AM,6565,30,30
7/19/2016 9:36:00 PM|7:26:24 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/22/2016 10:19:12 PM|6:14:24 PM,432,30,30
7/20/2016 3:07:12 AM|6:14:24 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,7/23/2016 1:12:00 AM|11:45:36 PM,458,30,30
7/20/2016 6:00:00 AM|11:45:36 PM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,7/23/2016 6:43:12 AM|6:28:48 PM,324,30,30
7/20/2016 11:31:12 AM|6:28:48 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,7/23/2016 9:36:00 AM|10:33:36 AM,156,30,30
7/20/2016 2:24:00 PM|10:33:36 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,7/23/2016 3:07:12 PM|9:21:36 PM,2121,30,30
7/20/2016 7:55:12 PM|9:21:36 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,7/23/2016 6:00:00 PM|2:52:48 AM,1233,30,30
7/20/2016 10:48:00 PM|2:52:48 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,7/23/2016 11:31:12 PM|9:36:00 PM,32321,30,30
7/21/2016 4:19:12 AM|9:36:00 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,7/24/2016 2:24:00 AM|1:40:48 PM,333,30,30
7/21/2016 7:12:00 AM|1:40:48 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,7/24/2016 7:55:12 AM|12:28:48 AM,323,30,30
7/21/2016 12:43:12 PM|12:28:48 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,7/24/2016 10:48:00 AM|6:00:00 AM,456,30,30
7/21/2016 3:36:00 PM|6:00:00 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,7/24/2016 4:19:12 PM|12:43:12 AM,8756,30,30
7/21/2016 9:07:12 PM|12:43:12 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,7/24/2016 7:12:00 PM|4:48:00 PM,6565,30,30
7/22/2016|4:48:00 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/25/2016 12:43:12 AM|3:36:00 AM,432,30,31
7/22/2016 5:31:12 AM|3:36:00 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/25/2016 3:36:00 AM|9:07:12 AM,458,30,31
7/22/2016 8:24:00 AM|9:07:12 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/25/2016 9:07:12 AM|3:50:24 AM,324,30,31
7/22/2016 1:55:12 PM|3:50:24 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/25/2016 12:00:00 PM|7:55:12 PM,,30,31
7/22/2016 4:48:00 PM|7:55:12 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/25/2016 5:31:12 PM|6:43:12 AM,2121,30,31
7/22/2016 10:19:12 PM|6:43:12 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/25/2016 8:24:00 PM|12:14:24 PM,1233,30,31
7/23/2016 1:12:00 AM|12:14:24 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,7/26/2016 1:55:12 AM|6:57:36 AM,32321,30,31
7/23/2016 6:43:12 AM|6:57:36 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,7/26/2016 4:48:00 AM|11:02:24 PM,333,30,31
7/23/2016 9:36:00 AM|11:02:24 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,7/26/2016 10:19:12 AM|9:50:24 AM,323,30,31
7/23/2016 3:07:12 PM|9:50:24 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,7/26/2016 1:12:00 PM|3:21:36 PM,456,30,31
7/23/2016 6:00:00 PM|3:21:36 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,7/26/2016 6:43:12 PM|10:04:48 AM,8756,30,31
7/23/2016 11:31:12 PM|10:04:48 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,7/26/2016 9:36:00 PM|2:09:36 AM,6565,30,31
7/24/2016 2:24:00 AM|2:09:36 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,7/27/2016 3:07:12 AM|12:57:36 PM,432,30,31
7/24/2016 7:55:12 AM|12:57:36 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,7/27/2016 6:00:00 AM|6:28:48 PM,458,30,31
7/24/2016 10:48:00 AM|6:28:48 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,7/27/2016 11:31:12 AM|1:12:00 PM,324,30,31
7/24/2016 4:19:12 PM|1:12:00 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,7/27/2016 2:24:00 PM|5:16:48 AM,156,30,31
7/24/2016 7:12:00 PM|5:16:48 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,7/27/2016 7:55:12 PM|4:04:48 PM,2121,30,31
7/25/2016 12:43:12 AM|4:04:48 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/27/2016 10:48:00 PM|9:36:00 PM,1233,31,31
7/25/2016 3:36:00 AM|9:36:00 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/28/2016 4:19:12 AM|4:19:12 PM,32321,31,31
7/25/2016 9:07:12 AM|4:19:12 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/28/2016 7:12:00 AM|8:24:00 AM,333,31,31
7/25/2016 12:00:00 PM|8:24:00 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/28/2016 12:43:12 PM|7:12:00 PM,,31,31
7/25/2016 5:31:12 PM|7:12:00 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/28/2016 3:36:00 PM|12:43:12 AM,456,31,31
7/25/2016 8:24:00 PM|12:43:12 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/28/2016 9:07:12 PM|7:26:24 PM,8756,31,31
7/26/2016 1:55:12 AM|7:26:24 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,7/29/2016|11:31:12 AM,6565,31,31
7/26/2016 4:48:00 AM|11:31:12 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,7/29/2016 5:31:12 AM|10:19:12 PM,432,31,31
7/26/2016 10:19:12 AM|10:19:12 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,7/29/2016 8:24:00 AM|3:50:24 AM,458,31,31
7/26/2016 1:12:00 PM|3:50:24 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,7/29/2016 1:55:12 PM|10:33:36 PM,324,31,31
7/26/2016 6:43:12 PM|10:33:36 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,7/29/2016 4:48:00 PM|2:38:24 PM,156,31,31
7/26/2016 9:36:00 PM|2:38:24 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,7/29/2016 10:19:12 PM|1:26:24 AM,2121,31,31
7/27/2016 3:07:12 AM|1:26:24 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,7/30/2016 1:12:00 AM|6:57:36 AM,1233,31,31
7/27/2016 6:00:00 AM|6:57:36 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,7/30/2016 6:43:12 AM|1:40:48 AM,32321,31,31
7/27/2016 11:31:12 AM|1:40:48 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,7/30/2016 9:36:00 AM|5:45:36 PM,333,31,31
7/27/2016 2:24:00 PM|5:45:36 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,7/30/2016 3:07:12 PM|4:33:36 AM,323,31,31
7/27/2016 7:55:12 PM|4:33:36 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,7/30/2016 6:00:00 PM|10:04:48 AM,456,31,31
7/27/2016 10:48:00 PM|10:04:48 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,7/30/2016 11:31:12 PM|4:48:00 AM,8756,31,31
7/28/2016 4:19:12 AM|4:48:00 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,7/31/2016 2:24:00 AM|8:52:48 PM,6565,31,31
7/28/2016 7:12:00 AM|8:52:48 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,7/31/2016 7:55:12 AM|7:40:48 AM,432,31,31
7/28/2016 12:43:12 PM|7:40:48 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,7/31/2016 10:48:00 AM|1:12:00 PM,,31,31
7/28/2016 3:36:00 PM|1:12:00 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,7/31/2016 4:19:12 PM|7:55:12 AM,324,31,31
7/28/2016 9:07:12 PM|7:55:12 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,7/31/2016 7:12:00 PM|12:00:00 AM,156,31,31
7/29/2016|12:00:00 AM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,8/1/2016 12:43:12 AM|10:48:00 AM,2121,31,32
7/29/2016 5:31:12 AM|10:48:00 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,8/1/2016 3:36:00 AM|4:19:12 PM,1233,31,32
7/29/2016 8:24:00 AM|4:19:12 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,8/1/2016 9:07:12 AM|11:02:24 AM,32321,31,32
7/29/2016 1:55:12 PM|11:02:24 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,8/1/2016 12:00:00 PM|3:07:12 AM,333,31,32
7/29/2016 4:48:00 PM|3:07:12 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,8/1/2016 5:31:12 PM|1:55:12 PM,323,31,32
7/29/2016 10:19:12 PM|1:55:12 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,8/1/2016 8:24:00 PM|7:26:24 PM,456,31,32
7/30/2016 1:12:00 AM|7:26:24 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,8/2/2016 1:55:12 AM|2:09:36 PM,8756,31,32
7/30/2016 6:43:12 AM|2:09:36 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,8/2/2016 4:48:00 AM|6:14:24 AM,6565,31,32
7/30/2016 9:36:00 AM|6:14:24 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,8/2/2016 10:19:12 AM|5:02:24 PM,432,31,32
7/30/2016 3:07:12 PM|5:02:24 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,8/2/2016 1:12:00 PM|10:33:36 PM,458,31,32
7/30/2016 6:00:00 PM|10:33:36 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,8/2/2016 6:43:12 PM|5:16:48 PM,324,31,32
7/30/2016 11:31:12 PM|5:16:48 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,8/2/2016 9:36:00 PM|9:21:36 AM,156,31,32
7/31/2016 2:24:00 AM|9:21:36 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,8/3/2016 3:07:12 AM|8:09:36 PM,2121,31,32
7/31/2016 7:55:12 AM|8:09:36 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,8/3/2016 6:00:00 AM|1:40:48 AM,1233,31,32
